,LOTTO GAME,DRAW DATE,JACKPOT,WINNERS,DAY,BALL 1,BALL 2,BALL 3,BALL 4,BALL 5,BALL 6
23098,Megalotto 6/45,2016-03-30,9000000.0,0,Wednesday,23,15,34,31,7,10
23116,Megalotto 6/45,2016-03-28,32940388.0,1,Monday,20,24,19,44,16,30
23125,Megalotto 6/45,2016-03-23,29303696.0,0,Wednesday,44,18,19,34,35,21
23143,Megalotto 6/45,2016-03-21,25838452.0,0,Monday,25,23,39,6,33,20
23169,Megalotto 6/45,2016-03-18,22446192.0,0,Friday,18,2,32,11,35,44
23187,Megalotto 6/45,2016-03-16,18971380.0,0,Wednesday,9,27,43,2,31,22
23205,Megalotto 6/45,2016-03-14,15698092.0,0,Monday,15,3,25,16,24,41
23231,Megalotto 6/45,2016-03-11,12663620.0,0,Friday,38,39,41,24,37,22
23249,Megalotto 6/45,2016-03-09,9465620.0,0,Wednesday,28,25,38,36,42,23
23267,Megalotto 6/45,2016-03-07,9000000.0,0,Monday,23,2,36,35,42,45
23293,Megalotto 6/45,2016-03-04,9000000.0,0,Friday,22,33,10,39,16,25
23311,Megalotto 6/45,2016-03-02,43376412.0,1,Wednesday,21,18,3,5,34,10
23329,Megalotto 6/45,2016-02-29,38954944.0,0,Monday,22,3,35,27,1,32
23355,Megalotto 6/45,2016-02-26,34580876.0,0,Friday,34,26,24,29,23,3
23373,Megalotto 6/45,2016-02-24,30404952.0,0,Wednesday,1,30,31,37,9,35
23391,Megalotto 6/45,2016-02-22,26468080.0,0,Monday,41,25,31,6,39,16
23417,Megalotto 6/45,2016-02-19,22608484.0,0,Friday,2,41,19,11,21,24
23435,Megalotto 6/45,2016-02-17,18916072.0,0,Wednesday,16,7,31,6,34,18
23453,Megalotto 6/45,2016-02-15,15622920.0,0,Monday,31,25,20,23,36,13
23479,Megalotto 6/45,2016-02-12,12426612.0,0,Friday,36,19,14,6,12,11
23497,Megalotto 6/45,2016-02-10,9232568.0,0,Wednesday,37,23,1,43,15,18
23515,Megalotto 6/45,2016-02-08,9000000.0,0,Monday,36,7,3,18,9,30
23541,Megalotto 6/45,2016-02-05,9000000.0,0,Friday,1,36,15,10,8,33
23559,Megalotto 6/45,2016-02-03,56442224.0,1,Wednesday,31,17,13,20,14,5
23577,Megalotto 6/45,2016-02-01,51903452.0,0,Monday,9,14,40,37,32,35
23603,Megalotto 6/45,2016-01-29,47459536.0,0,Friday,10,12,43,35,28,13
23621,Megalotto 6/45,2016-01-27,43292444.0,0,Wednesday,9,31,36,38,42,16
23639,Megalotto 6/45,2016-01-25,39868492.0,0,Monday,13,38,22,21,40,9
23665,Megalotto 6/45,2016-01-22,36425528.0,0,Friday,31,43,10,27,44,5
23683,Megalotto 6/45,2016-01-20,32514040.0,0,Wednesday,43,21,42,4,14,26
23701,Megalotto 6/45,2016-01-18,29225688.0,0,Monday,35,20,24,28,45,29
23727,Megalotto 6/45,2016-01-15,25834664.0,0,Friday,4,45,5,20,14,29
23745,Megalotto 6/45,2016-01-13,22102296.0,0,Wednesday,22,29,6,27,7,42
23763,Megalotto 6/45,2016-01-11,19009720.0,0,Monday,30,12,11,44,6,14
23789,Megalotto 6/45,2016-01-08,15914992.0,0,Friday,37,21,39,34,19,41
23807,Megalotto 6/45,2016-01-06,12466680.0,0,Wednesday,18,16,17,42,40,33
23825,Megalotto 6/45,2016-01-04,9490132.0,0,Monday,9,31,28,43,7,15
23860,Megalotto 6/45,2015-12-30,9000000.0,0,Wednesday,34,10,20,39,6,31
23878,Megalotto 6/45,2015-12-28,9000000.0,0,Monday,39,21,1,22,17,11
23913,Megalotto 6/45,2015-12-23,25230848.0,1,Wednesday,2,12,34,4,43,20
23931,Megalotto 6/45,2015-12-21,21606376.0,0,Monday,12,24,34,11,31,6
23957,Megalotto 6/45,2015-12-18,18237744.0,0,Friday,16,29,10,15,17,19
23975,Megalotto 6/45,2015-12-16,14835276.0,0,Wednesday,28,27,30,36,45,19
23993,Megalotto 6/45,2015-12-14,11992272.0,0,Monday,22,27,43,10,17,36
24019,Megalotto 6/45,2015-12-11,9189612.0,0,Friday,31,1,17,8,12,35
24037,Megalotto 6/45,2015-12-09,9000000.0,0,Wednesday,15,42,35,29,21,30
24055,Megalotto 6/45,2015-12-07,9000000.0,0,Monday,3,32,13,39,44,35
24081,Megalotto 6/45,2015-12-04,89118184.0,1,Friday,14,43,45,5,15,37
24099,Megalotto 6/45,2015-12-02,83699532.0,0,Wednesday,34,31,4,25,38,27
24117,Megalotto 6/45,2015-11-30,78636936.0,0,Monday,8,13,30,25,2,37
24143,Megalotto 6/45,2015-11-27,73983696.0,0,Friday,1,31,4,39,12,24
24161,Megalotto 6/45,2015-11-25,69142476.0,0,Wednesday,10,4,45,14,40,39
24179,Megalotto 6/45,2015-11-23,64570180.0,0,Monday,18,23,34,30,21,1
24205,Megalotto 6/45,2015-11-20,60148720.0,0,Friday,14,8,45,9,33,31
24223,Megalotto 6/45,2015-11-18,55667532.0,0,Wednesday,29,15,20,34,37,30
24241,Megalotto 6/45,2015-11-16,51598244.0,0,Monday,44,8,34,16,1,13
24267,Megalotto 6/45,2015-11-13,47430084.0,0,Friday,2,25,30,38,24,29
24285,Megalotto 6/45,2015-11-11,43352732.0,0,Wednesday,39,37,27,44,5,25
24303,Megalotto 6/45,2015-11-09,39591984.0,0,Monday,27,14,36,23,6,32
24329,Megalotto 6/45,2015-11-06,35887580.0,0,Friday,29,17,2,36,37,25
24347,Megalotto 6/45,2015-11-04,32184528.0,0,Wednesday,38,41,24,7,31,26
24365,Megalotto 6/45,2015-11-02,28787956.0,0,Monday,4,44,14,15,45,2
24391,Megalotto 6/45,2015-10-30,25598856.0,0,Friday,26,31,2,5,3,43
24409,Megalotto 6/45,2015-10-28,22373952.0,0,Wednesday,11,39,5,31,35,17
24427,Megalotto 6/45,2015-10-26,19405144.0,0,Monday,32,9,22,12,45,15
24453,Megalotto 6/45,2015-10-23,16578144.0,0,Friday,34,6,29,23,8,2
24471,Megalotto 6/45,2015-10-21,13624820.0,0,Wednesday,17,18,36,37,34,28
24489,Megalotto 6/45,2015-10-19,10915132.0,0,Monday,16,26,22,14,13,10
24515,Megalotto 6/45,2015-10-16,9000000.0,0,Friday,14,38,22,5,36,32
24533,Megalotto 6/45,2015-10-14,9000000.0,0,Wednesday,5,29,24,25,15,36
24551,Megalotto 6/45,2015-10-12,9000000.0,0,Monday,38,18,1,6,11,28
24577,Megalotto 6/45,2015-10-09,69272620.0,1,Friday,9,7,20,21,25,12
24595,Megalotto 6/45,2015-10-07,64897396.0,0,Wednesday,27,41,12,18,35,19
24613,Megalotto 6/45,2015-10-05,60430004.0,0,Monday,39,45,25,5,14,2
24639,Megalotto 6/45,2015-10-02,55954944.0,0,Friday,4,16,6,38,26,3
24657,Megalotto 6/45,2015-09-30,51878088.0,0,Wednesday,39,17,27,43,28,40
24675,Megalotto 6/45,2015-09-28,47740892.0,0,Monday,10,16,39,9,34,6
24701,Megalotto 6/45,2015-09-25,43845468.0,0,Friday,6,16,43,27,19,18
24719,Megalotto 6/45,2015-09-23,40274992.0,0,Wednesday,9,21,29,25,14,45
24737,Megalotto 6/45,2015-09-21,36509324.0,0,Monday,22,31,6,7,30,19
24763,Megalotto 6/45,2015-09-18,32946076.0,0,Friday,19,26,41,24,38,39
24781,Megalotto 6/45,2015-09-16,29468876.0,0,Wednesday,40,38,43,21,39,2
24799,Megalotto 6/45,2015-09-14,26013896.0,0,Monday,12,2,41,44,27,26
24825,Megalotto 6/45,2015-09-11,22926980.0,0,Friday,25,44,29,13,24,34
24843,Megalotto 6/45,2015-09-09,19645508.0,0,Wednesday,22,8,33,24,27,35
24861,Megalotto 6/45,2015-09-07,16686400.0,0,Monday,30,7,18,24,39,14
24887,Megalotto 6/45,2015-09-04,13758552.0,0,Friday,12,16,30,39,9,26
24905,Megalotto 6/45,2015-09-02,10716764.0,0,Wednesday,7,1,4,15,38,13
24923,Megalotto 6/45,2015-08-31,9000000.0,0,Monday,38,32,44,25,7,6
24949,Megalotto 6/45,2015-08-28,9000000.0,0,Friday,23,6,3,45,20,42
24967,Megalotto 6/45,2015-08-26,9000000.0,0,Wednesday,16,14,35,31,5,34
24985,Megalotto 6/45,2015-08-24,9000000.0,1,Monday,11,10,8,23,12,7
25011,Megalotto 6/45,2015-08-21,9000000.0,0,Friday,27,38,40,16,2,37
25029,Megalotto 6/45,2015-08-19,30105924.0,1,Wednesday,14,45,7,28,44,1
25047,Megalotto 6/45,2015-08-17,26830996.0,0,Monday,11,29,19,37,39,41
25073,Megalotto 6/45,2015-08-14,23591324.0,0,Friday,16,29,33,9,27,7
25091,Megalotto 6/45,2015-08-12,20264452.0,0,Wednesday,30,12,10,38,21,40
25109,Megalotto 6/45,2015-08-10,17226660.0,0,Monday,3,34,43,5,33,4
25135,Megalotto 6/45,2015-08-07,14197184.0,0,Friday,8,25,28,42,18,39
25153,Megalotto 6/45,2015-08-05,11143764.0,0,Wednesday,43,22,17,41,44,30
25171,Megalotto 6/45,2015-08-03,9000000.0,0,Monday,26,32,40,36,42,37
25197,Megalotto 6/45,2015-07-31,9000000.0,0,Friday,10,20,32,27,9,43
25215,Megalotto 6/45,2015-07-29,9000000.0,0,Wednesday,30,8,26,21,34,43
25233,Megalotto 6/45,2015-07-27,9000000.0,1,Monday,2,1,6,5,20,10
25259,Megalotto 6/45,2015-07-24,9000000.0,0,Friday,44,30,32,31,1,22
25277,Megalotto 6/45,2015-07-22,9000000.0,0,Wednesday,31,44,13,5,38,16
25295,Megalotto 6/45,2015-07-20,35836228.0,1,Monday,9,42,26,25,28,29
25321,Megalotto 6/45,2015-07-17,32269308.0,0,Friday,2,38,8,18,9,35
25339,Megalotto 6/45,2015-07-15,28724624.0,0,Wednesday,30,29,1,32,27,3
25357,Megalotto 6/45,2015-07-13,25249752.0,0,Monday,26,11,15,3,43,10
25383,Megalotto 6/45,2015-07-10,21822176.0,0,Friday,2,18,8,24,30,45
25401,Megalotto 6/45,2015-07-08,18462164.0,0,Wednesday,13,43,45,29,25,38
25419,Megalotto 6/45,2015-07-06,15516604.0,0,Monday,22,43,14,2,35,10
25445,Megalotto 6/45,2015-07-03,12501304.0,0,Friday,17,13,8,38,22,34
25463,Megalotto 6/45,2015-07-01,9157580.0,0,Wednesday,24,29,31,27,42,38
25481,Megalotto 6/45,2015-06-29,9000000.0,0,Monday,36,4,31,39,25,10
25507,Megalotto 6/45,2015-06-26,9000000.0,0,Friday,21,5,1,4,11,26
25525,Megalotto 6/45,2015-06-24,9000000.0,1,Wednesday,28,26,11,31,15,12
25543,Megalotto 6/45,2015-06-22,9000000.0,2,Monday,23,19,1,43,12,7
25569,Megalotto 6/45,2015-06-19,36244732.0,1,Friday,3,20,27,8,7,45
25587,Megalotto 6/45,2015-06-17,31920476.0,0,Wednesday,14,21,25,36,45,3
25605,Megalotto 6/45,2015-06-15,28472252.0,0,Monday,41,33,31,21,25,19
25631,Megalotto 6/45,2015-06-12,24817076.0,0,Friday,25,5,29,41,3,35
25649,Megalotto 6/45,2015-06-10,21193060.0,0,Wednesday,11,30,7,33,2,40
25667,Megalotto 6/45,2015-06-08,18018416.0,0,Monday,36,14,1,34,24,27
25693,Megalotto 6/45,2015-06-05,14919788.0,0,Friday,30,39,41,6,35,37
25711,Megalotto 6/45,2015-06-03,11457156.0,0,Wednesday,17,8,3,34,14,20
25729,Megalotto 6/45,2015-06-01,9000000.0,0,Monday,32,38,23,24,5,15
25755,Megalotto 6/45,2015-05-29,9000000.0,0,Friday,27,44,26,11,39,12
25773,Megalotto 6/45,2015-05-27,9000000.0,0,Wednesday,21,2,28,31,13,6
25791,Megalotto 6/45,2015-05-25,14971680.0,1,Monday,27,29,10,8,22,2
25817,Megalotto 6/45,2015-05-22,12014944.0,0,Friday,7,27,28,18,19,8
25835,Megalotto 6/45,2015-05-20,9000000.0,0,Wednesday,11,23,14,26,43,7
25853,Megalotto 6/45,2015-05-18,9000000.0,0,Monday,33,41,11,4,43,13
25879,Megalotto 6/45,2015-05-15,9000000.0,0,Friday,36,44,5,33,6,9
25897,Megalotto 6/45,2015-05-13,17831412.0,3,Wednesday,8,27,12,24,21,17
25915,Megalotto 6/45,2015-05-11,14850620.0,0,Monday,36,33,23,39,26,2
25941,Megalotto 6/45,2015-05-08,11880316.0,0,Friday,22,28,40,5,8,2
25959,Megalotto 6/45,2015-05-06,9000000.0,0,Wednesday,19,24,11,1,7,9
25977,Megalotto 6/45,2015-05-04,9000000.0,0,Monday,11,44,13,5,20,17
26003,Megalotto 6/45,2015-05-01,9000000.0,0,Friday,34,21,8,31,37,1
26021,Megalotto 6/45,2015-04-29,14705448.0,1,Wednesday,20,5,42,14,12,24
26039,Megalotto 6/45,2015-04-27,11885408.0,0,Monday,15,11,29,17,28,45
26065,Megalotto 6/45,2015-04-24,9042932.0,0,Friday,20,16,39,31,19,10
26083,Megalotto 6/45,2015-04-22,9000000.0,0,Wednesday,34,21,15,26,9,45
26101,Megalotto 6/45,2015-04-20,9000000.0,0,Monday,2,29,8,25,3,39
26127,Megalotto 6/45,2015-04-17,33446892.0,1,Friday,4,39,13,16,5,30
26145,Megalotto 6/45,2015-04-15,29300748.0,0,Wednesday,5,16,33,41,34,11
26163,Megalotto 6/45,2015-04-13,25868696.0,0,Monday,8,29,11,36,2,27
26189,Megalotto 6/45,2015-04-10,22503064.0,0,Friday,14,20,45,39,16,26
26207,Megalotto 6/45,2015-04-08,18707688.0,0,Wednesday,39,3,13,24,14,20
26225,Megalotto 6/45,2015-04-06,15509404.0,0,Monday,28,16,12,15,27,17
26234,Megalotto 6/45,2015-04-01,12358696.0,0,Wednesday,44,38,1,25,8,34
26252,Megalotto 6/45,2015-03-30,9259760.0,0,Monday,27,42,19,24,34,41
26278,Megalotto 6/45,2015-03-27,9000000.0,0,Friday,30,2,27,11,10,16
26296,Megalotto 6/45,2015-03-25,9000000.0,0,Wednesday,7,12,31,1,41,45
26314,Megalotto 6/45,2015-03-23,9000000.0,1,Monday,35,5,10,11,30,8
26340,Megalotto 6/45,2015-03-20,59206432.0,1,Friday,2,3,30,14,29,22
26358,Megalotto 6/45,2015-03-18,53929992.0,0,Wednesday,12,2,40,33,13,17
26376,Megalotto 6/45,2015-03-16,49104104.0,0,Monday,6,45,39,26,43,21
26402,Megalotto 6/45,2015-03-13,44303108.0,0,Friday,3,5,42,40,39,45
26420,Megalotto 6/45,2015-03-11,39496148.0,0,Wednesday,13,24,45,17,6,29
26438,Megalotto 6/45,2015-03-09,35287080.0,0,Monday,18,21,44,25,23,4
26464,Megalotto 6/45,2015-03-06,31169264.0,0,Friday,18,7,16,29,13,11
26482,Megalotto 6/45,2015-03-04,26899668.0,0,Wednesday,3,38,10,34,16,28
26500,Megalotto 6/45,2015-03-02,23399576.0,0,Monday,44,4,2,37,25,41
26526,Megalotto 6/45,2015-02-27,19885308.0,0,Friday,37,14,33,7,3,2
26544,Megalotto 6/45,2015-02-25,15981808.0,0,Wednesday,12,39,23,18,43,21
26562,Megalotto 6/45,2015-02-23,12988924.0,0,Monday,41,13,6,37,26,19
26588,Megalotto 6/45,2015-02-20,9915936.0,0,Friday,9,30,15,41,37,1
26606,Megalotto 6/45,2015-02-18,9000000.0,0,Wednesday,11,31,45,17,22,5
26624,Megalotto 6/45,2015-02-16,9000000.0,0,Monday,42,17,6,41,31,23
26650,Megalotto 6/45,2015-02-13,9000000.0,1,Friday,38,36,21,5,18,12
26668,Megalotto 6/45,2015-02-11,14405816.0,1,Wednesday,10,29,26,17,11,7
26686,Megalotto 6/45,2015-02-09,11274176.0,0,Monday,32,13,12,7,35,11
26712,Megalotto 6/45,2015-02-06,9000000.0,0,Friday,6,13,41,4,31,44
26729,Megalotto 6/45,2015-02-04,9000000.0,0,Wednesday,6,10,43,25,1,34
26747,Megalotto 6/45,2015-02-02,39032464.0,1,Monday,13,12,29,19,15,4
26772,Megalotto 6/45,2015-01-30,34885772.0,0,Friday,5,34,23,30,28,44
26789,Megalotto 6/45,2015-01-28,29202152.0,0,Wednesday,25,9,11,41,8,45
26807,Megalotto 6/45,2015-01-26,25647920.0,0,Monday,37,8,44,38,33,20
26832,Megalotto 6/45,2015-01-23,22111576.0,0,Friday,18,38,14,11,32,37
26849,Megalotto 6/45,2015-01-21,16859816.0,0,Wednesday,28,40,30,5,15,11
26867,Megalotto 6/45,2015-01-19,13741764.0,0,Monday,42,37,23,7,43,28
26892,Megalotto 6/45,2015-01-16,10745756.0,0,Friday,8,42,21,17,20,2
26909,Megalotto 6/45,2015-01-14,9000000.0,0,Wednesday,9,28,35,12,45,25
26927,Megalotto 6/45,2015-01-12,9000000.0,0,Monday,14,31,19,42,40,12
26952,Megalotto 6/45,2015-01-09,22163244.0,1,Friday,32,24,12,28,31,18
26969,Megalotto 6/45,2015-01-07,16700908.0,0,Wednesday,25,7,24,19,45,40
26987,Megalotto 6/45,2015-01-05,13341548.0,0,Monday,29,4,40,41,45,31
27012,Megalotto 6/45,2015-01-02,10023664.0,0,Friday,35,33,27,8,31,43
27020,Megalotto 6/45,2014-12-31,9000000.0,0,Wednesday,33,26,32,39,21,45
27038,Megalotto 6/45,2014-12-29,9000000.0,0,Monday,29,9,36,1,19,8
27063,Megalotto 6/45,2014-12-26,30310280.0,1,Friday,19,22,1,14,36,27
27071,Megalotto 6/45,2014-12-24,25004656.0,0,Wednesday,22,5,44,8,15,2
27089,Megalotto 6/45,2014-12-22,23062340.0,0,Monday,33,26,3,1,12,37
27114,Megalotto 6/45,2014-12-19,19294664.0,0,Friday,3,27,35,4,41,13
27131,Megalotto 6/45,2014-12-17,14144720.0,0,Wednesday,43,18,37,33,23,41
27149,Megalotto 6/45,2014-12-15,11136836.0,0,Monday,18,16,4,20,1,31
27174,Megalotto 6/45,2014-12-12,9000000.0,0,Friday,30,4,23,12,18,33
27191,Megalotto 6/45,2014-12-10,9000000.0,0,Wednesday,7,13,35,22,29,25
27209,Megalotto 6/45,2014-12-08,9000000.0,1,Monday,17,13,27,8,28,9
27234,Megalotto 6/45,2014-12-05,9000000.0,0,Friday,44,28,17,19,29,22
27251,Megalotto 6/45,2014-12-03,47139388.0,3,Wednesday,5,23,28,11,14,9
27269,Megalotto 6/45,2014-12-01,42233776.0,0,Monday,1,41,36,31,17,18
27294,Megalotto 6/45,2014-11-28,37461644.0,0,Friday,7,36,28,5,3,26
27311,Megalotto 6/45,2014-11-26,31628400.0,0,Wednesday,14,18,22,30,24,10
27329,Megalotto 6/45,2014-11-24,27607680.0,0,Monday,16,34,2,40,15,41
27354,Megalotto 6/45,2014-11-21,24017284.0,0,Friday,9,21,35,3,10,18
27371,Megalotto 6/45,2014-11-19,18521024.0,0,Wednesday,35,16,29,45,27,30
27389,Megalotto 6/45,2014-11-17,15157568.0,0,Monday,40,43,36,5,31,8
27414,Megalotto 6/45,2014-11-14,11836740.0,0,Friday,44,39,36,28,34,17
27431,Megalotto 6/45,2014-11-12,9000000.0,0,Wednesday,44,27,30,1,5,10
27449,Megalotto 6/45,2014-11-10,9000000.0,0,Monday,23,26,44,17,36,2
27474,Megalotto 6/45,2014-11-07,68758280.0,1,Friday,38,28,11,12,40,19
27491,Megalotto 6/45,2014-11-05,61591288.0,0,Wednesday,25,44,12,24,43,2
27509,Megalotto 6/45,2014-11-03,55903804.0,0,Monday,21,28,41,3,42,26
27534,Megalotto 6/45,2014-10-31,50380868.0,0,Friday,35,43,21,24,37,36
27551,Megalotto 6/45,2014-10-29,44090824.0,0,Wednesday,6,35,19,1,28,40
27569,Megalotto 6/45,2014-10-27,39526368.0,0,Monday,33,40,19,8,34,4
27594,Megalotto 6/45,2014-10-24,34905216.0,0,Friday,18,3,2,31,11,7
27611,Megalotto 6/45,2014-10-22,28995808.0,0,Wednesday,17,21,33,5,24,40
27629,Megalotto 6/45,2014-10-20,24940840.0,0,Monday,7,8,5,16,33,29
27654,Megalotto 6/45,2014-10-17,20853288.0,0,Friday,43,21,30,13,28,31
27671,Megalotto 6/45,2014-10-15,15441284.0,0,Wednesday,1,37,34,26,12,3
27689,Megalotto 6/45,2014-10-13,11998636.0,0,Monday,26,27,7,5,30,44
27714,Megalotto 6/45,2014-10-10,9000000.0,0,Friday,28,30,6,9,24,32
27731,Megalotto 6/45,2014-10-08,9000000.0,0,Wednesday,40,16,17,8,6,5
27749,Megalotto 6/45,2014-10-06,98652196.0,1,Monday,45,24,13,16,29,5
27774,Megalotto 6/45,2014-10-03,91647304.0,0,Friday,10,21,38,17,1,41
27791,Megalotto 6/45,2014-10-01,83780956.0,0,Wednesday,37,30,6,4,25,14
27809,Megalotto 6/45,2014-09-29,77590960.0,0,Monday,3,40,31,5,21,42
27834,Megalotto 6/45,2014-09-26,71342432.0,0,Friday,6,2,19,43,21,42
27851,Megalotto 6/45,2014-09-24,64153308.0,0,Wednesday,34,15,33,40,24,6
27869,Megalotto 6/45,2014-09-22,58949876.0,0,Monday,10,15,29,14,19,28
27894,Megalotto 6/45,2014-09-19,54185040.0,0,Friday,33,26,42,37,10,1
27911,Megalotto 6/45,2014-09-17,49758968.0,0,Wednesday,12,11,33,20,30,23
27929,Megalotto 6/45,2014-09-15,45242300.0,0,Monday,19,30,42,34,24,13
27954,Megalotto 6/45,2014-09-12,41053664.0,0,Friday,27,6,21,20,8,5
27971,Megalotto 6/45,2014-09-10,35410352.0,0,Wednesday,25,9,1,43,2,12
27989,Megalotto 6/45,2014-09-08,31780312.0,0,Monday,2,41,37,29,24,15
28014,Megalotto 6/45,2014-09-05,28299144.0,0,Friday,15,44,42,22,18,28
28031,Megalotto 6/45,2014-09-03,23071016.0,0,Wednesday,13,30,41,25,19,34
28049,Megalotto 6/45,2014-09-01,19863368.0,0,Monday,19,35,20,41,44,30
28074,Megalotto 6/45,2014-08-29,16707268.0,0,Friday,20,38,18,41,10,45
28091,Megalotto 6/45,2014-08-27,12256560.0,0,Wednesday,19,43,28,29,35,34
28109,Megalotto 6/45,2014-08-25,9503448.0,0,Monday,22,38,28,37,33,34
28134,Megalotto 6/45,2014-08-22,9000000.0,0,Friday,45,33,37,13,2,1
28151,Megalotto 6/45,2014-08-20,9000000.0,0,Wednesday,39,22,36,21,37,45
28169,Megalotto 6/45,2014-08-18,9939144.0,1,Monday,4,42,28,43,26,12
28194,Megalotto 6/45,2014-08-15,9000000.0,0,Friday,34,20,35,42,4,44
28211,Megalotto 6/45,2014-08-13,9000000.0,0,Wednesday,4,45,38,34,19,28
28229,Megalotto 6/45,2014-08-11,20871032.0,1,Monday,32,42,9,11,31,10
28254,Megalotto 6/45,2014-08-08,17741868.0,0,Friday,10,35,29,12,41,11
28271,Megalotto 6/45,2014-08-06,12940736.0,0,Wednesday,7,44,41,21,17,22
28289,Megalotto 6/45,2014-08-04,10030656.0,0,Monday,1,16,2,17,44,18
28314,Megalotto 6/45,2014-08-01,9000000.0,0,Friday,37,40,36,28,45,29
28331,Megalotto 6/45,2014-07-30,9000000.0,0,Wednesday,23,36,29,44,35,43
28349,Megalotto 6/45,2014-07-28,18361480.0,2,Monday,18,42,33,23,13,26
28374,Megalotto 6/45,2014-07-25,15292552.0,0,Friday,2,33,5,25,4,29
28391,Megalotto 6/45,2014-07-23,10585712.0,0,Wednesday,14,44,16,12,5,33
28409,Megalotto 6/45,2014-07-21,9000000.0,0,Monday,15,7,20,27,38,8
28434,Megalotto 6/45,2014-07-18,9000000.0,0,Friday,25,36,2,33,24,29
28451,Megalotto 6/45,2014-07-16,9000000.0,0,Wednesday,1,44,43,26,11,14
28469,Megalotto 6/45,2014-07-14,14634376.0,1,Monday,24,19,9,35,7,43
28494,Megalotto 6/45,2014-07-11,11441536.0,0,Friday,10,44,35,17,41,40
28511,Megalotto 6/45,2014-07-09,9000000.0,0,Wednesday,19,43,34,40,42,12
28529,Megalotto 6/45,2014-07-07,9000000.0,0,Monday,31,21,6,7,1,23
28554,Megalotto 6/45,2014-07-04,92361380.0,1,Friday,35,37,5,39,12,11
28571,Megalotto 6/45,2014-07-02,83967724.0,0,Wednesday,42,17,31,20,6,34
28589,Megalotto 6/45,2014-06-30,77239620.0,0,Monday,43,5,28,18,8,19
28614,Megalotto 6/45,2014-06-27,70696112.0,0,Friday,30,19,17,9,36,8
28631,Megalotto 6/45,2014-06-25,63400280.0,0,Wednesday,23,38,5,4,28,45
28649,Megalotto 6/45,2014-06-23,58447904.0,0,Monday,19,41,12,16,45,3
28674,Megalotto 6/45,2014-06-20,53852592.0,0,Friday,23,37,31,1,17,19
28691,Megalotto 6/45,2014-06-18,47518760.0,0,Wednesday,17,12,24,8,45,18
28709,Megalotto 6/45,2014-06-16,43318908.0,0,Monday,29,19,41,9,20,34
28734,Megalotto 6/45,2014-06-13,39330080.0,0,Friday,4,21,39,45,1,13
28751,Megalotto 6/45,2014-06-11,33529948.0,0,Wednesday,38,20,18,4,35,33
28769,Megalotto 6/45,2014-06-09,29976484.0,0,Monday,35,31,30,22,19,40
28794,Megalotto 6/45,2014-06-06,26427940.0,0,Friday,31,25,39,19,38,28
28811,Megalotto 6/45,2014-06-04,21114456.0,0,Wednesday,2,8,4,19,29,36
28829,Megalotto 6/45,2014-06-02,17976772.0,0,Monday,16,25,17,2,21,37
28854,Megalotto 6/45,2014-05-30,14914380.0,0,Friday,44,39,23,15,37,27
28871,Megalotto 6/45,2014-05-28,10229304.0,0,Wednesday,3,32,4,29,31,37
28889,Megalotto 6/45,2014-05-26,9000000.0,0,Monday,21,20,28,10,25,14
28914,Megalotto 6/45,2014-05-23,9000000.0,0,Friday,7,42,14,21,31,27
28931,Megalotto 6/45,2014-05-21,37972220.0,1,Wednesday,24,44,4,16,34,40
28949,Megalotto 6/45,2014-05-19,34431748.0,0,Monday,18,43,20,17,38,34
28974,Megalotto 6/45,2014-05-16,30907796.0,0,Friday,9,23,5,19,37,10
28991,Megalotto 6/45,2014-05-14,25630128.0,0,Wednesday,4,9,35,29,28,44
29009,Megalotto 6/45,2014-05-12,22302416.0,0,Monday,18,31,37,16,26,36
29034,Megalotto 6/45,2014-05-09,18996040.0,0,Friday,26,42,19,28,11,40
29051,Megalotto 6/45,2014-05-07,14062424.0,0,Wednesday,28,33,12,18,37,39
29069,Megalotto 6/45,2014-05-05,10994000.0,0,Monday,17,8,34,36,14,41
29094,Megalotto 6/45,2014-05-02,9000000.0,0,Friday,9,38,44,11,41,28
29111,Megalotto 6/45,2014-04-30,9000000.0,0,Wednesday,6,24,15,16,26,22
29129,Megalotto 6/45,2014-04-28,18802100.0,1,Monday,39,21,32,43,19,17
29154,Megalotto 6/45,2014-04-25,15413548.0,0,Friday,22,18,7,31,1,15
29171,Megalotto 6/45,2014-04-23,10430800.0,0,Wednesday,27,5,13,34,40,15
29189,Megalotto 6/45,2014-04-21,9000000.0,0,Monday,31,36,38,41,45,37
29198,Megalotto 6/45,2014-04-16,9000000.0,0,Wednesday,22,5,40,36,6,33
29216,Megalotto 6/45,2014-04-14,80773540.0,1,Monday,30,16,6,10,18,12
29241,Megalotto 6/45,2014-04-11,73992612.0,0,Friday,28,42,6,43,44,15
29258,Megalotto 6/45,2014-04-09,65905004.0,0,Wednesday,7,12,20,2,39,36
29276,Megalotto 6/45,2014-04-07,59743988.0,0,Monday,31,26,3,14,45,19
29301,Megalotto 6/45,2014-04-04,54328372.0,0,Friday,23,5,36,3,27,8
29318,Megalotto 6/45,2014-04-02,47000108.0,0,Wednesday,24,11,13,19,7,34
29336,Megalotto 6/45,2014-03-31,42220476.0,0,Monday,38,39,14,22,18,27
29361,Megalotto 6/45,2014-03-28,38016720.0,0,Friday,27,11,26,14,45,21
29378,Megalotto 6/45,2014-03-26,32091052.0,0,Wednesday,21,15,34,32,31,44
