,LOTTO GAME,DRAW DATE,JACKPOT,WINNERS,DAY,BALL 1,BALL 2,BALL 3,BALL 4,BALL 5,BALL 6
26417,Lotto 6/42,2015-03-12,7628104.0,0,Thursday,1,12,40,23,25,13
26435,Lotto 6/42,2015-03-10,6000000.0,0,Tuesday,36,24,17,34,37,39
26460,Lotto 6/42,2015-03-07,6000000.0,0,Saturday,31,1,32,42,5,17
26479,Lotto 6/42,2015-03-05,13528000.0,1,Thursday,12,21,16,10,15,26
26497,Lotto 6/42,2015-03-03,10771356.0,0,Tuesday,7,25,12,27,42,33
26522,Lotto 6/42,2015-02-28,8023872.0,0,Saturday,6,22,19,4,39,11
26541,Lotto 6/42,2015-02-26,6000000.0,0,Thursday,31,15,7,9,40,21
26559,Lotto 6/42,2015-02-24,6000000.0,0,Tuesday,30,21,42,4,6,15
26584,Lotto 6/42,2015-02-21,23683644.0,1,Saturday,27,13,10,26,2,41
26603,Lotto 6/42,2015-02-19,20133564.0,0,Thursday,9,15,23,13,42,25
26621,Lotto 6/42,2015-02-17,16915972.0,0,Tuesday,15,22,5,37,40,31
26646,Lotto 6/42,2015-02-14,13925168.0,0,Saturday,17,29,10,20,19,5
26665,Lotto 6/42,2015-02-12,10930692.0,0,Thursday,21,12,19,18,22,42
26683,Lotto 6/42,2015-02-10,8397304.0,0,Tuesday,36,30,5,6,24,15
26708,Lotto 6/42,2015-02-07,6000000.0,0,Saturday,17,19,29,12,41,26
26726,Lotto 6/42,2015-02-05,6000000.0,0,Thursday,26,21,13,33,9,27
26744,Lotto 6/42,2015-02-03,61315696.0,1,Tuesday,38,22,26,13,5,11
26768,Lotto 6/42,2015-01-31,55377452.0,0,Saturday,24,39,25,6,38,23
26786,Lotto 6/42,2015-01-29,50701476.0,0,Thursday,9,19,14,41,21,11
26804,Lotto 6/42,2015-01-27,45839564.0,0,Tuesday,8,7,9,20,2,41
26828,Lotto 6/42,2015-01-24,40864220.0,0,Saturday,3,23,20,22,34,19
26846,Lotto 6/42,2015-01-22,36869472.0,0,Thursday,25,2,36,29,3,23
26864,Lotto 6/42,2015-01-20,32497468.0,0,Tuesday,15,40,24,37,33,30
26888,Lotto 6/42,2015-01-17,28211988.0,0,Saturday,36,6,33,42,39,1
26906,Lotto 6/42,2015-01-15,24753784.0,0,Thursday,41,15,27,4,1,7
26924,Lotto 6/42,2015-01-13,21033132.0,0,Tuesday,34,24,29,30,9,25
26948,Lotto 6/42,2015-01-10,17141796.0,0,Saturday,23,6,5,26,40,39
26966,Lotto 6/42,2015-01-08,14014384.0,0,Thursday,36,30,4,35,41,19
26984,Lotto 6/42,2015-01-06,11253368.0,0,Tuesday,15,37,36,11,10,24
27008,Lotto 6/42,2015-01-03,8430572.0,0,Saturday,28,39,29,6,32,41
27035,Lotto 6/42,2014-12-30,6000000.0,0,Tuesday,36,27,13,1,10,3
27059,Lotto 6/42,2014-12-27,6000000.0,0,Saturday,10,25,33,41,40,18
27086,Lotto 6/42,2014-12-23,32685212.0,1,Tuesday,11,4,9,29,37,24
27110,Lotto 6/42,2014-12-20,28966260.0,0,Saturday,10,12,29,23,35,41
27128,Lotto 6/42,2014-12-18,25255560.0,0,Thursday,7,35,15,12,6,28
27146,Lotto 6/42,2014-12-16,22163076.0,0,Tuesday,39,38,7,35,2,37
27170,Lotto 6/42,2014-12-13,19058516.0,0,Saturday,20,2,7,42,31,1
27188,Lotto 6/42,2014-12-11,15786524.0,0,Thursday,34,26,31,2,20,16
27206,Lotto 6/42,2014-12-09,13109764.0,0,Tuesday,2,39,33,16,35,25
27230,Lotto 6/42,2014-12-06,10530880.0,0,Saturday,17,34,41,35,42,10
27248,Lotto 6/42,2014-12-04,7735692.0,0,Thursday,28,9,30,34,40,41
27266,Lotto 6/42,2014-12-02,6000000.0,0,Tuesday,9,10,15,27,18,20
27290,Lotto 6/42,2014-11-29,6000000.0,0,Saturday,9,36,14,38,21,33
27308,Lotto 6/42,2014-11-27,19531284.0,1,Thursday,29,34,14,30,19,23
27326,Lotto 6/42,2014-11-25,16882196.0,0,Tuesday,3,41,2,33,7,38
27350,Lotto 6/42,2014-11-22,13949300.0,0,Saturday,21,37,36,2,30,24
27368,Lotto 6/42,2014-11-20,11014968.0,0,Thursday,37,2,17,3,7,9
27386,Lotto 6/42,2014-11-18,8390804.0,0,Tuesday,23,20,34,19,29,26
27410,Lotto 6/42,2014-11-15,6000000.0,0,Saturday,13,10,31,14,20,23
27428,Lotto 6/42,2014-11-13,6000000.0,0,Thursday,13,20,41,40,23,35
27446,Lotto 6/42,2014-11-11,46288040.0,1,Tuesday,21,2,9,15,30,20
27470,Lotto 6/42,2014-11-08,41097540.0,0,Saturday,19,22,25,27,38,5
27488,Lotto 6/42,2014-11-06,36632648.0,0,Thursday,27,42,40,34,7,33
27506,Lotto 6/42,2014-11-04,32399416.0,0,Tuesday,37,35,1,2,39,4
27530,Lotto 6/42,2014-11-01,28243384.0,0,Saturday,11,8,37,30,9,21
27548,Lotto 6/42,2014-10-30,25728528.0,0,Thursday,32,28,14,12,40,27
27566,Lotto 6/42,2014-10-28,22731808.0,0,Tuesday,11,32,19,26,14,10
27590,Lotto 6/42,2014-10-25,19681128.0,0,Saturday,40,7,14,37,5,6
27608,Lotto 6/42,2014-10-23,16355828.0,0,Thursday,41,23,17,14,2,4
27626,Lotto 6/42,2014-10-21,13578400.0,0,Tuesday,13,30,28,9,42,5
27650,Lotto 6/42,2014-10-18,10671864.0,0,Saturday,10,3,42,38,20,15
27668,Lotto 6/42,2014-10-16,7806580.0,0,Thursday,2,35,19,12,39,4
27686,Lotto 6/42,2014-10-14,6000000.0,0,Tuesday,37,2,34,12,19,7
27710,Lotto 6/42,2014-10-11,6000000.0,0,Saturday,34,12,4,15,33,35
27728,Lotto 6/42,2014-10-09,7559576.0,1,Thursday,7,6,26,17,1,11
27746,Lotto 6/42,2014-10-07,6000000.0,0,Tuesday,16,14,24,35,19,25
27770,Lotto 6/42,2014-10-04,6000000.0,0,Saturday,35,11,32,10,1,34
27788,Lotto 6/42,2014-10-02,12391600.0,1,Thursday,40,9,36,31,21,41
27806,Lotto 6/42,2014-09-30,10003140.0,0,Tuesday,25,15,42,1,20,30
27830,Lotto 6/42,2014-09-27,7556444.0,0,Saturday,39,41,1,31,38,25
27848,Lotto 6/42,2014-09-25,6000000.0,0,Thursday,40,37,10,1,21,12
27866,Lotto 6/42,2014-09-23,6000000.0,0,Tuesday,7,8,42,20,26,36
27890,Lotto 6/42,2014-09-20,22946228.0,1,Saturday,29,24,1,2,8,20
27908,Lotto 6/42,2014-09-18,19748568.0,0,Thursday,41,35,2,19,37,4
27926,Lotto 6/42,2014-09-16,17061660.0,0,Tuesday,18,20,26,35,3,22
27950,Lotto 6/42,2014-09-13,14278904.0,0,Saturday,29,41,7,22,16,28
27968,Lotto 6/42,2014-09-11,11583124.0,0,Thursday,19,39,30,25,22,20
27986,Lotto 6/42,2014-09-09,9243876.0,0,Tuesday,36,20,1,24,13,12
28010,Lotto 6/42,2014-09-06,6953008.0,0,Saturday,27,42,40,39,21,15
28028,Lotto 6/42,2014-09-04,6000000.0,0,Thursday,1,29,4,41,28,24
28046,Lotto 6/42,2014-09-02,6000000.0,0,Tuesday,22,29,4,40,28,8
28070,Lotto 6/42,2014-08-30,6930360.0,2,Saturday,10,12,28,5,17,9
28088,Lotto 6/42,2014-08-28,6000000.0,0,Thursday,42,7,35,24,38,30
28106,Lotto 6/42,2014-08-26,6000000.0,0,Tuesday,34,28,7,24,1,42
28130,Lotto 6/42,2014-08-23,22760804.0,1,Saturday,16,28,13,15,9,8
28148,Lotto 6/42,2014-08-21,19795020.0,0,Thursday,38,32,27,34,35,12
28166,Lotto 6/42,2014-08-19,16988484.0,0,Tuesday,28,2,1,40,17,32
28190,Lotto 6/42,2014-08-16,14057868.0,0,Saturday,40,22,8,26,19,38
28208,Lotto 6/42,2014-08-14,11551068.0,0,Thursday,34,32,27,29,20,5
28226,Lotto 6/42,2014-08-12,9163900.0,0,Tuesday,33,31,5,11,40,20
28250,Lotto 6/42,2014-08-09,6827272.0,0,Saturday,16,38,31,17,37,41
28268,Lotto 6/42,2014-08-07,6000000.0,0,Thursday,21,22,3,26,31,38
28286,Lotto 6/42,2014-08-05,6000000.0,0,Tuesday,24,3,39,18,13,36
28310,Lotto 6/42,2014-08-02,11642792.0,1,Saturday,9,19,31,36,5,21
28328,Lotto 6/42,2014-07-31,9040272.0,0,Thursday,9,17,35,23,29,22
28346,Lotto 6/42,2014-07-29,6718960.0,0,Tuesday,36,40,4,28,10,33
28370,Lotto 6/42,2014-07-26,6000000.0,0,Saturday,26,38,33,41,6,11
28388,Lotto 6/42,2014-07-24,6000000.0,0,Thursday,37,16,5,24,3,15
28406,Lotto 6/42,2014-07-22,6313604.0,1,Tuesday,31,23,40,18,21,4
28430,Lotto 6/42,2014-07-19,6000000.0,0,Saturday,26,35,29,3,15,42
28448,Lotto 6/42,2014-07-17,6000000.0,0,Thursday,31,36,2,4,21,34
28466,Lotto 6/42,2014-07-15,17790228.0,1,Tuesday,19,1,17,31,12,7
28490,Lotto 6/42,2014-07-12,15196276.0,0,Saturday,23,39,34,3,38,32
28508,Lotto 6/42,2014-07-10,12259052.0,0,Thursday,26,33,20,31,18,23
28526,Lotto 6/42,2014-07-08,9844376.0,0,Tuesday,17,26,38,15,4,37
28550,Lotto 6/42,2014-07-05,7334364.0,0,Saturday,39,21,11,27,8,37
28568,Lotto 6/42,2014-07-03,6000000.0,0,Thursday,40,30,6,4,2,22
28586,Lotto 6/42,2014-07-01,6000000.0,0,Tuesday,39,22,30,6,32,37
28610,Lotto 6/42,2014-06-28,17962256.0,1,Saturday,27,1,29,4,6,18
28628,Lotto 6/42,2014-06-26,14851748.0,0,Thursday,30,16,18,31,13,27
28646,Lotto 6/42,2014-06-24,12369516.0,0,Tuesday,26,4,23,5,36,29
28670,Lotto 6/42,2014-06-21,9792164.0,0,Saturday,21,38,14,12,17,26
28688,Lotto 6/42,2014-06-19,7191212.0,0,Thursday,33,30,32,35,5,6
28706,Lotto 6/42,2014-06-17,6000000.0,0,Tuesday,33,38,24,14,27,18
28730,Lotto 6/42,2014-06-14,6000000.0,0,Saturday,5,15,11,8,37,1
28748,Lotto 6/42,2014-06-12,7149192.0,1,Thursday,4,33,17,27,41,23
28766,Lotto 6/42,2014-06-10,6000000.0,0,Tuesday,39,41,28,10,15,25
28790,Lotto 6/42,2014-06-07,6000000.0,0,Saturday,31,17,30,38,33,26
28808,Lotto 6/42,2014-06-05,7424764.0,1,Thursday,35,14,22,23,8,4
28826,Lotto 6/42,2014-06-03,6000000.0,0,Tuesday,23,28,9,4,5,17
28850,Lotto 6/42,2014-05-31,6000000.0,0,Saturday,14,18,2,39,30,27
28868,Lotto 6/42,2014-05-29,17791496.0,1,Thursday,10,5,12,30,4,31
28886,Lotto 6/42,2014-05-27,14844328.0,0,Tuesday,13,42,21,38,40,17
28910,Lotto 6/42,2014-05-24,11899416.0,0,Saturday,38,41,11,31,18,5
28928,Lotto 6/42,2014-05-22,9234376.0,0,Thursday,16,14,20,17,12,6
28946,Lotto 6/42,2014-05-20,6983492.0,0,Tuesday,19,34,26,14,20,18
28970,Lotto 6/42,2014-05-17,6000000.0,0,Saturday,2,34,28,21,14,27
28988,Lotto 6/42,2014-05-15,6000000.0,0,Thursday,39,7,20,27,42,10
29006,Lotto 6/42,2014-05-13,9785488.0,1,Tuesday,40,19,5,29,15,16
29030,Lotto 6/42,2014-05-10,7311608.0,0,Saturday,34,29,19,24,22,13
29048,Lotto 6/42,2014-05-08,6000000.0,0,Thursday,26,8,37,1,23,21
29066,Lotto 6/42,2014-05-06,6000000.0,0,Tuesday,33,41,20,12,3,10
29090,Lotto 6/42,2014-05-03,15972016.0,1,Saturday,19,12,27,14,22,18
29108,Lotto 6/42,2014-05-01,12983452.0,0,Thursday,34,40,29,41,37,28
29126,Lotto 6/42,2014-04-29,10547316.0,0,Tuesday,20,6,11,39,5,42
29150,Lotto 6/42,2014-04-26,7943352.0,0,Saturday,18,20,27,26,32,13
29168,Lotto 6/42,2014-04-24,6000000.0,0,Thursday,37,17,31,1,34,42
29186,Lotto 6/42,2014-04-22,6000000.0,0,Tuesday,11,33,5,22,30,41
29213,Lotto 6/42,2014-04-15,18387204.0,1,Tuesday,15,30,3,31,18,1
29237,Lotto 6/42,2014-04-12,15031412.0,0,Saturday,33,13,40,28,39,41
29255,Lotto 6/42,2014-04-10,11712876.0,0,Thursday,42,19,27,2,7,41
29273,Lotto 6/42,2014-04-08,8846892.0,0,Tuesday,5,30,37,2,28,14
29297,Lotto 6/42,2014-04-05,6000000.0,0,Saturday,21,31,2,14,25,9
29315,Lotto 6/42,2014-04-03,6000000.0,0,Thursday,1,36,23,31,3,25
29333,Lotto 6/42,2014-04-01,20109076.0,1,Tuesday,27,8,4,40,33,12
29357,Lotto 6/42,2014-03-29,16904096.0,0,Saturday,7,13,23,29,32,16
29375,Lotto 6/42,2014-03-27,13718904.0,0,Thursday,12,27,34,41,31,5
29393,Lotto 6/42,2014-03-25,10979844.0,0,Tuesday,6,15,5,18,24,27
29417,Lotto 6/42,2014-03-22,8187512.0,0,Saturday,1,21,28,42,35,30
29435,Lotto 6/42,2014-03-20,6000000.0,0,Thursday,10,16,8,11,13,32
29453,Lotto 6/42,2014-03-18,6000000.0,0,Tuesday,14,10,19,21,24,20
29477,Lotto 6/42,2014-03-15,6000000.0,1,Saturday,26,22,25,4,19,12
29495,Lotto 6/42,2014-03-13,50677708.0,1,Thursday,15,20,21,23,1,5
29513,Lotto 6/42,2014-03-11,45662880.0,0,Tuesday,25,40,38,12,6,34
29537,Lotto 6/42,2014-03-08,40522572.0,0,Saturday,2,11,1,3,37,22
29555,Lotto 6/42,2014-03-06,36407824.0,0,Thursday,4,26,21,39,9,10
29573,Lotto 6/42,2014-03-04,31942524.0,0,Tuesday,24,35,25,3,30,34
29597,Lotto 6/42,2014-03-01,27428564.0,0,Saturday,29,21,3,4,2,31
29615,Lotto 6/42,2014-02-27,23695640.0,0,Thursday,16,38,28,15,19,24
29633,Lotto 6/42,2014-02-25,20574712.0,0,Tuesday,32,40,6,21,37,14
29657,Lotto 6/42,2014-02-22,17406600.0,0,Saturday,27,32,38,16,34,8
29675,Lotto 6/42,2014-02-20,14107432.0,0,Thursday,8,6,20,35,26,10
29693,Lotto 6/42,2014-02-18,11262144.0,0,Tuesday,30,26,21,16,32,5
29717,Lotto 6/42,2014-02-15,8360180.0,0,Saturday,34,31,16,3,29,12
29735,Lotto 6/42,2014-02-13,6000000.0,0,Thursday,11,25,21,39,41,5
29753,Lotto 6/42,2014-02-11,6000000.0,0,Tuesday,22,41,35,20,29,42
29777,Lotto 6/42,2014-02-08,8976540.0,2,Saturday,9,19,11,22,16,6
29795,Lotto 6/42,2014-02-06,6000000.0,0,Thursday,1,9,32,37,33,5
29813,Lotto 6/42,2014-02-04,6000000.0,0,Tuesday,23,8,28,9,24,33
29837,Lotto 6/42,2014-02-01,27893532.0,2,Saturday,11,21,12,4,20,8
29855,Lotto 6/42,2014-01-30,23729832.0,0,Thursday,4,7,19,40,9,33
29873,Lotto 6/42,2014-01-28,19748020.0,0,Tuesday,31,19,27,17,20,12
29897,Lotto 6/42,2014-01-25,15928868.0,0,Saturday,7,24,34,22,20,35
29915,Lotto 6/42,2014-01-23,12368508.0,0,Thursday,9,3,11,22,40,15
29933,Lotto 6/42,2014-01-21,9196320.0,0,Tuesday,10,37,19,12,3,32
29957,Lotto 6/42,2014-01-18,6000000.0,0,Saturday,8,27,25,3,41,26
29975,Lotto 6/42,2014-01-16,6000000.0,0,Thursday,12,29,11,33,22,36
29993,Lotto 6/42,2014-01-14,6000000.0,1,Tuesday,8,24,37,42,36,14
30017,Lotto 6/42,2014-01-11,6000000.0,0,Saturday,38,22,21,34,19,16
30035,Lotto 6/42,2014-01-09,22425340.0,1,Thursday,21,13,19,27,20,23
30053,Lotto 6/42,2014-01-07,18538044.0,0,Tuesday,6,32,25,38,10,41
30077,Lotto 6/42,2014-01-04,14755896.0,0,Saturday,18,26,7,33,40,6
30095,Lotto 6/42,2014-01-02,11463512.0,0,Thursday,16,14,4,15,39,10
30104,Lotto 6/42,2013-12-31,8477020.0,0,Tuesday,29,14,41,19,38,37
30128,Lotto 6/42,2013-12-28,6334552.0,0,Saturday,16,11,34,41,31,3
30146,Lotto 6/42,2013-12-26,6000000.0,0,Thursday,29,41,20,36,40,3
30155,Lotto 6/42,2013-12-24,28628940.0,1,Tuesday,1,41,24,16,20,15
30179,Lotto 6/42,2013-12-21,26068812.0,0,Saturday,25,2,38,4,32,34
30197,Lotto 6/42,2013-12-19,22213608.0,0,Thursday,17,5,30,10,36,12
30215,Lotto 6/42,2013-12-17,18298172.0,0,Tuesday,18,1,10,34,24,35
30239,Lotto 6/42,2013-12-14,14495172.0,0,Saturday,27,4,38,13,3,11
30257,Lotto 6/42,2013-12-12,11085664.0,0,Thursday,37,18,4,32,15,21
30275,Lotto 6/42,2013-12-10,8282872.0,0,Tuesday,42,12,21,38,19,25
30299,Lotto 6/42,2013-12-07,6000000.0,0,Saturday,30,2,11,16,18,3
30317,Lotto 6/42,2013-12-05,6000000.0,0,Thursday,29,41,17,26,9,4
30335,Lotto 6/42,2013-12-03,6000000.0,2,Tuesday,3,23,6,15,20,25
30359,Lotto 6/42,2013-11-30,28195300.0,1,Saturday,33,40,1,7,24,42
30377,Lotto 6/42,2013-11-28,24264760.0,0,Thursday,32,10,12,8,20,26
30395,Lotto 6/42,2013-11-26,21221548.0,0,Tuesday,22,15,2,34,1,36
30419,Lotto 6/42,2013-11-23,18079068.0,0,Saturday,18,35,17,40,15,30
30437,Lotto 6/42,2013-11-21,14749020.0,0,Thursday,28,32,38,36,14,16
30455,Lotto 6/42,2013-11-19,11921524.0,0,Tuesday,32,26,10,40,41,36
30479,Lotto 6/42,2013-11-16,8941568.0,0,Saturday,30,3,17,41,26,2
30497,Lotto 6/42,2013-11-14,6000000.0,0,Thursday,14,39,15,18,42,4
30515,Lotto 6/42,2013-11-12,6000000.0,0,Tuesday,32,16,24,3,5,25
30539,Lotto 6/42,2013-11-09,56230840.0,1,Saturday,28,30,2,3,8,42
30557,Lotto 6/42,2013-11-07,50638124.0,0,Thursday,18,22,41,4,19,20
30575,Lotto 6/42,2013-11-05,45730328.0,0,Tuesday,32,17,30,8,20,11
30599,Lotto 6/42,2013-11-02,40698928.0,0,Saturday,24,37,7,30,25,1
30617,Lotto 6/42,2013-10-31,36909680.0,0,Thursday,7,35,14,30,6,4
30635,Lotto 6/42,2013-10-29,32557272.0,0,Tuesday,37,17,3,20,28,23
30659,Lotto 6/42,2013-10-26,28424744.0,0,Saturday,29,20,28,35,16,11
30677,Lotto 6/42,2013-10-24,24853032.0,0,Thursday,4,22,12,25,20,21
30695,Lotto 6/42,2013-10-22,21111124.0,0,Tuesday,21,38,35,15,39,10
30719,Lotto 6/42,2013-10-19,17371676.0,0,Saturday,15,11,19,33,18,7
30737,Lotto 6/42,2013-10-17,14183856.0,0,Thursday,25,35,39,18,23,40
30755,Lotto 6/42,2013-10-15,11261876.0,0,Tuesday,15,19,27,6,9,26
30779,Lotto 6/42,2013-10-12,8501840.0,0,Saturday,9,37,6,39,36,13
30797,Lotto 6/42,2013-10-10,6000000.0,0,Thursday,27,9,16,35,42,19
30815,Lotto 6/42,2013-10-08,6000000.0,0,Tuesday,4,24,31,37,3,19
30839,Lotto 6/42,2013-10-05,60181596.0,2,Saturday,6,1,31,23,13,11
30857,Lotto 6/42,2013-10-03,54514020.0,0,Thursday,9,31,11,38,33,18
30875,Lotto 6/42,2013-10-01,49028528.0,0,Tuesday,14,7,17,32,3,23
30899,Lotto 6/42,2013-09-28,43786692.0,0,Saturday,26,40,38,18,2,35
30917,Lotto 6/42,2013-09-26,39709788.0,0,Thursday,1,3,26,4,27,19
30935,Lotto 6/42,2013-09-24,36036660.0,0,Tuesday,31,11,33,34,22,14
30959,Lotto 6/42,2013-09-21,32243492.0,0,Saturday,39,2,20,8,25,5
30977,Lotto 6/42,2013-09-19,28349348.0,0,Thursday,38,37,21,42,16,35
30995,Lotto 6/42,2013-09-17,24933960.0,0,Tuesday,5,27,32,36,22,9
31019,Lotto 6/42,2013-09-14,21353192.0,0,Saturday,1,34,9,28,31,30
31037,Lotto 6/42,2013-09-12,17877244.0,0,Thursday,25,12,40,8,24,23
31055,Lotto 6/42,2013-09-10,14948848.0,0,Tuesday,16,13,15,17,36,28
31079,Lotto 6/42,2013-09-07,12110960.0,0,Saturday,21,29,32,27,40,24
31097,Lotto 6/42,2013-09-05,8934164.0,0,Thursday,31,11,35,6,40,23
31115,Lotto 6/42,2013-09-03,6196352.0,0,Tuesday,38,36,39,1,22,16
31139,Lotto 6/42,2013-08-31,6000000.0,0,Saturday,20,5,41,35,2,28
31157,Lotto 6/42,2013-08-29,44005592.0,1,Thursday,17,9,42,29,34,36
31175,Lotto 6/42,2013-08-27,39119964.0,0,Tuesday,39,18,38,2,35,16
31199,Lotto 6/42,2013-08-24,34263156.0,0,Saturday,1,38,40,29,22,25
31217,Lotto 6/42,2013-08-22,29938156.0,0,Thursday,1,10,18,8,6,42
31235,Lotto 6/42,2013-08-20,25930996.0,0,Tuesday,15,30,42,35,16,13
31259,Lotto 6/42,2013-08-17,22918252.0,0,Saturday,37,11,25,35,8,32
31277,Lotto 6/42,2013-08-15,19497128.0,0,Thursday,37,13,40,8,30,11
31295,Lotto 6/42,2013-08-13,15860576.0,0,Tuesday,19,8,30,40,15,18
31319,Lotto 6/42,2013-08-10,12327584.0,0,Saturday,39,40,11,19,30,35
31337,Lotto 6/42,2013-08-08,9139868.0,0,Thursday,20,40,29,24,7,8
31355,Lotto 6/42,2013-08-06,6282888.0,0,Tuesday,41,7,4,38,13,29
31379,Lotto 6/42,2013-08-03,6000000.0,0,Saturday,6,41,14,37,40,35
31397,Lotto 6/42,2013-08-01,23301496.0,1,Thursday,11,42,5,10,27,22
31415,Lotto 6/42,2013-07-30,19656556.0,0,Tuesday,30,27,14,10,35,20
31439,Lotto 6/42,2013-07-27,16022900.0,0,Saturday,29,36,30,16,39,41
31457,Lotto 6/42,2013-07-25,12560080.0,0,Thursday,25,22,21,4,19,7
31475,Lotto 6/42,2013-07-23,9409564.0,0,Tuesday,12,42,31,32,6,13
31499,Lotto 6/42,2013-07-20,6384180.0,0,Saturday,9,8,38,3,36,2
31517,Lotto 6/42,2013-07-18,6000000.0,0,Thursday,5,29,34,35,10,27
31535,Lotto 6/42,2013-07-16,9770064.0,1,Tuesday,24,29,1,27,3,42
31559,Lotto 6/42,2013-07-13,6440892.0,0,Saturday,7,34,26,12,23,38
31577,Lotto 6/42,2013-07-11,6000000.0,0,Thursday,15,27,8,16,37,14
31595,Lotto 6/42,2013-07-09,17093184.0,1,Tuesday,29,39,11,15,7,21
31619,Lotto 6/42,2013-07-06,13592580.0,0,Saturday,13,20,23,25,27,28
31637,Lotto 6/42,2013-07-04,9775272.0,0,Thursday,14,20,37,8,13,39
31655,Lotto 6/42,2013-07-02,6666936.0,0,Tuesday,25,7,27,8,16,10
31679,Lotto 6/42,2013-06-29,6000000.0,0,Saturday,26,35,39,8,38,28
31697,Lotto 6/42,2013-06-27,33917556.0,1,Thursday,38,27,32,35,22,8
31715,Lotto 6/42,2013-06-25,29890216.0,0,Tuesday,11,26,32,7,36,33
31739,Lotto 6/42,2013-06-22,25735364.0,0,Saturday,17,1,35,4,14,7
31757,Lotto 6/42,2013-06-20,21740460.0,0,Thursday,23,27,19,13,37,32
31775,Lotto 6/42,2013-06-18,17964776.0,0,Tuesday,35,32,24,36,19,28
31799,Lotto 6/42,2013-06-15,14175720.0,0,Saturday,21,23,38,34,6,33
31817,Lotto 6/42,2013-06-13,10385308.0,0,Thursday,33,9,30,18,14,22
31835,Lotto 6/42,2013-06-11,7219136.0,0,Tuesday,19,28,30,20,4,39
31859,Lotto 6/42,2013-06-08,6000000.0,0,Saturday,22,21,27,33,7,30
31877,Lotto 6/42,2013-06-06,39462944.0,2,Thursday,22,13,5,19,25,10
31895,Lotto 6/42,2013-06-04,34162808.0,0,Tuesday,34,15,31,33,4,11
31919,Lotto 6/42,2013-06-01,29772684.0,0,Saturday,22,9,34,14,28,27
31937,Lotto 6/42,2013-05-30,25195212.0,0,Thursday,4,31,13,30,8,32
31955,Lotto 6/42,2013-05-28,21202604.0,0,Tuesday,5,4,10,21,3,16
31979,Lotto 6/42,2013-05-25,17024840.0,0,Saturday,32,20,27,4,24,16
31997,Lotto 6/42,2013-05-23,12791220.0,0,Thursday,34,26,16,29,18,27
32015,Lotto 6/42,2013-05-21,8969584.0,0,Tuesday,11,35,22,34,31,4
32039,Lotto 6/42,2013-05-18,6000000.0,0,Saturday,42,28,29,30,7,38
32057,Lotto 6/42,2013-05-16,9455994.0,2,Thursday,13,7,24,22,11,3
32075,Lotto 6/42,2013-05-14,6112818.0,0,Tuesday,41,3,9,40,35,4
32099,Lotto 6/42,2013-05-11,3177664.2,0,Saturday,9,1,31,34,14,20
32117,Lotto 6/42,2013-05-09,3099204.0,2,Thursday,7,37,2,22,24,10
32135,Lotto 6/42,2013-05-07,6800232.6,1,Tuesday,35,4,15,1,10,38
32159,Lotto 6/42,2013-05-04,3318328.8,0,Saturday,21,8,29,25,16,32
32177,Lotto 6/42,2013-05-02,9530051.4,1,Thursday,28,18,16,12,2,5
32195,Lotto 6/42,2013-04-30,6073767.0,0,Tuesday,26,36,3,37,33,20
32219,Lotto 6/42,2013-04-27,3016951.2,0,Saturday,40,3,6,19,14,39
32237,Lotto 6/42,2013-04-25,5960842.2,1,Thursday,32,26,5,16,20,2
32255,Lotto 6/42,2013-04-23,3071815.2,0,Tuesday,30,33,14,37,39,13
32279,Lotto 6/42,2013-04-20,9633472.2,1,Saturday,33,15,25,12,31,19
32297,Lotto 6/42,2013-04-18,6259372.2,0,Thursday,24,8,16,31,18,33
32315,Lotto 6/42,2013-04-16,3181419.0,0,Tuesday,28,23,7,17,26,12
32339,Lotto 6/42,2013-04-13,9012034.8,1,Saturday,22,11,3,24,18,39
32357,Lotto 6/42,2013-04-11,5734461.6,0,Thursday,17,24,22,6,7,19
32375,Lotto 6/42,2013-04-09,3000000.0,0,Tuesday,31,27,24,30,29,5
32399,Lotto 6/42,2013-04-06,6113784.6,1,Saturday,41,1,30,22,7,24
32417,Lotto 6/42,2013-04-04,3129951.6,0,Thursday,39,40,31,6,4,27
32435,Lotto 6/42,2013-04-02,51895060.2,2,Tuesday,23,5,37,8,1,24
32462,Lotto 6/42,2013-03-26,46162051.2,0,Tuesday,41,31,32,38,3,20
32486,Lotto 6/42,2013-03-23,40719607.2,0,Saturday,29,35,15,22,7,1
32504,Lotto 6/42,2013-03-21,35883891.0,0,Thursday,29,21,25,30,16,35
32522,Lotto 6/42,2013-03-19,31190830.2,0,Tuesday,11,7,33,31,2,14
32546,Lotto 6/42,2013-03-16,26635469.4,0,Saturday,14,17,29,4,38,30
32564,Lotto 6/42,2013-03-14,22408831.8,0,Thursday,40,15,17,6,7,32
32582,Lotto 6/42,2013-03-12,18479482.2,0,Tuesday,34,2,42,21,31,26
32606,Lotto 6/42,2013-03-09,14492147.4,0,Saturday,32,35,36,20,12,16
32624,Lotto 6/42,2013-03-07,10619166.6,0,Thursday,8,38,11,26,18,40
32642,Lotto 6/42,2013-03-05,7034621.4,0,Tuesday,40,5,41,37,3,16
32666,Lotto 6/42,2013-03-02,3475710.0,0,Saturday,16,7,5,20,2,40
32684,Lotto 6/42,2013-02-28,25549498.8,1,Thursday,35,30,25,20,14,13
32702,Lotto 6/42,2013-02-26,21322879.2,0,Tuesday,16,17,24,5,22,26
