,LOTTO GAME,DRAW DATE,JACKPOT,WINNERS,DAY,BALL 1,BALL 2,BALL 3,BALL 4,BALL 5,BALL 6
25010,Grand Lotto 6/55,2015-08-22,30000000.0,0,Saturday,37,29,2,27,4,45
25037,Grand Lotto 6/55,2015-08-19,30000000.0,0,Wednesday,44,12,34,33,23,2
25055,Grand Lotto 6/55,2015-08-17,30000000.0,0,Monday,22,12,9,37,35,1
25072,Grand Lotto 6/55,2015-08-15,30000000.0,0,Saturday,3,25,54,24,53,36
25099,Grand Lotto 6/55,2015-08-12,30000000.0,0,Wednesday,54,41,36,8,14,15
25117,Grand Lotto 6/55,2015-08-10,30000000.0,0,Monday,49,1,25,32,4,6
25134,Grand Lotto 6/55,2015-08-08,30000000.0,0,Saturday,26,5,11,53,35,28
25161,Grand Lotto 6/55,2015-08-05,30000000.0,0,Wednesday,33,43,17,45,3,36
25179,Grand Lotto 6/55,2015-08-03,30000000.0,1,Monday,25,30,14,7,10,19
25196,Grand Lotto 6/55,2015-08-01,63589444.0,1,Saturday,8,29,16,26,13,21
25223,Grand Lotto 6/55,2015-07-29,59461884.0,0,Wednesday,22,8,31,11,12,46
25241,Grand Lotto 6/55,2015-07-27,55596028.0,0,Monday,41,39,29,38,30,46
25258,Grand Lotto 6/55,2015-07-25,52013392.0,0,Saturday,30,32,54,42,19,4
25285,Grand Lotto 6/55,2015-07-22,48415536.0,0,Wednesday,41,7,43,29,18,17
25303,Grand Lotto 6/55,2015-07-20,45011160.0,0,Monday,18,5,14,26,53,4
25320,Grand Lotto 6/55,2015-07-18,41789364.0,0,Saturday,23,52,46,3,42,43
25347,Grand Lotto 6/55,2015-07-15,38328264.0,0,Wednesday,44,7,47,10,55,49
25365,Grand Lotto 6/55,2015-07-13,35030704.0,0,Monday,35,49,31,48,12,30
25382,Grand Lotto 6/55,2015-07-11,31780740.0,0,Saturday,37,28,38,32,19,27
25409,Grand Lotto 6/55,2015-07-08,30000000.0,0,Wednesday,28,47,36,31,20,37
25427,Grand Lotto 6/55,2015-07-06,30000000.0,0,Monday,16,7,2,31,42,37
25444,Grand Lotto 6/55,2015-07-04,30000000.0,0,Saturday,22,34,8,1,52,6
25471,Grand Lotto 6/55,2015-07-01,30000000.0,0,Wednesday,16,26,34,45,32,4
25489,Grand Lotto 6/55,2015-06-29,30000000.0,0,Monday,43,41,9,33,52,22
25506,Grand Lotto 6/55,2015-06-27,30000000.0,0,Saturday,2,8,12,52,48,27
25533,Grand Lotto 6/55,2015-06-24,30000000.0,0,Wednesday,31,33,13,12,4,27
25551,Grand Lotto 6/55,2015-06-22,30000000.0,0,Monday,51,13,6,35,8,37
25568,Grand Lotto 6/55,2015-06-20,274176956.0,1,Saturday,35,1,8,27,30,6
25595,Grand Lotto 6/55,2015-06-17,259824472.0,0,Wednesday,51,42,49,25,37,17
25613,Grand Lotto 6/55,2015-06-15,247691956.0,0,Monday,9,11,37,45,20,44
25630,Grand Lotto 6/55,2015-06-13,235496044.0,0,Saturday,44,21,34,17,54,50
25657,Grand Lotto 6/55,2015-06-10,223572416.0,0,Wednesday,26,23,46,1,2,22
25675,Grand Lotto 6/55,2015-06-08,212500696.0,0,Monday,28,20,52,6,40,45
25692,Grand Lotto 6/55,2015-06-06,202282936.0,0,Saturday,24,12,28,38,41,8
25719,Grand Lotto 6/55,2015-06-03,191377564.0,0,Wednesday,9,51,26,19,31,39
25737,Grand Lotto 6/55,2015-06-01,182285064.0,0,Monday,6,26,2,37,23,5
25754,Grand Lotto 6/55,2015-05-30,173636908.0,0,Saturday,42,19,25,18,48,45
25781,Grand Lotto 6/55,2015-05-27,164827272.0,0,Wednesday,8,51,54,38,12,40
25799,Grand Lotto 6/55,2015-05-25,156635852.0,0,Monday,6,44,48,35,54,27
25816,Grand Lotto 6/55,2015-05-23,148736940.0,0,Saturday,40,5,55,35,52,20
25843,Grand Lotto 6/55,2015-05-20,140665436.0,0,Wednesday,39,21,12,42,49,48
25861,Grand Lotto 6/55,2015-05-18,133167128.0,0,Monday,41,23,38,31,52,43
25878,Grand Lotto 6/55,2015-05-16,126004020.0,0,Saturday,22,9,43,14,6,31
25905,Grand Lotto 6/55,2015-05-13,118577816.0,0,Wednesday,6,36,46,41,2,1
25923,Grand Lotto 6/55,2015-05-11,111909432.0,0,Monday,6,2,26,48,35,27
25940,Grand Lotto 6/55,2015-05-09,105593316.0,0,Saturday,18,29,7,8,32,45
25967,Grand Lotto 6/55,2015-05-06,99362980.0,0,Wednesday,15,55,49,43,54,1
25985,Grand Lotto 6/55,2015-05-04,93923124.0,0,Monday,43,36,35,40,24,5
26002,Grand Lotto 6/55,2015-05-02,89085008.0,0,Saturday,31,37,28,49,43,34
26029,Grand Lotto 6/55,2015-04-29,84202832.0,0,Wednesday,33,23,2,41,10,24
26047,Grand Lotto 6/55,2015-04-27,79621044.0,0,Monday,2,26,15,13,22,43
26064,Grand Lotto 6/55,2015-04-25,75191740.0,0,Saturday,18,28,25,53,7,11
26091,Grand Lotto 6/55,2015-04-22,70757500.0,0,Wednesday,23,45,44,41,7,38
26109,Grand Lotto 6/55,2015-04-20,66532492.0,0,Monday,17,55,31,28,12,40
26126,Grand Lotto 6/55,2015-04-18,62528224.0,0,Saturday,51,14,37,44,49,16
26153,Grand Lotto 6/55,2015-04-15,58468124.0,0,Wednesday,51,9,30,45,54,19
26171,Grand Lotto 6/55,2015-04-13,54840852.0,0,Monday,4,45,27,16,43,32
26188,Grand Lotto 6/55,2015-04-11,51391952.0,0,Saturday,55,35,30,16,5,12
26215,Grand Lotto 6/55,2015-04-08,47505444.0,0,Wednesday,28,40,19,30,32,13
26233,Grand Lotto 6/55,2015-04-06,43915688.0,0,Monday,22,6,50,17,3,26
26242,Grand Lotto 6/55,2015-04-01,40279380.0,0,Wednesday,50,45,22,31,52,27
26260,Grand Lotto 6/55,2015-03-30,36678932.0,0,Monday,27,28,47,20,40,44
26277,Grand Lotto 6/55,2015-03-28,33348744.0,0,Saturday,54,12,13,42,48,18
26304,Grand Lotto 6/55,2015-03-25,30000000.0,0,Wednesday,3,23,9,49,46,53
26322,Grand Lotto 6/55,2015-03-23,30000000.0,0,Monday,16,24,17,11,44,30
26339,Grand Lotto 6/55,2015-03-21,30000000.0,0,Saturday,26,27,33,2,44,5
26366,Grand Lotto 6/55,2015-03-18,30000000.0,0,Wednesday,45,1,55,54,43,15
26384,Grand Lotto 6/55,2015-03-16,30000000.0,0,Monday,48,33,52,45,22,49
26401,Grand Lotto 6/55,2015-03-14,30000000.0,0,Saturday,39,41,38,44,14,3
26428,Grand Lotto 6/55,2015-03-11,30000000.0,0,Wednesday,52,44,25,6,39,13
26446,Grand Lotto 6/55,2015-03-09,30000000.0,0,Monday,21,32,33,11,20,26
26463,Grand Lotto 6/55,2015-03-07,30000000.0,0,Saturday,42,2,52,47,11,38
26490,Grand Lotto 6/55,2015-03-04,50689948.0,1,Wednesday,10,7,48,19,8,55
26508,Grand Lotto 6/55,2015-03-02,46799432.0,0,Monday,14,23,32,5,55,20
26525,Grand Lotto 6/55,2015-02-28,42949612.0,0,Saturday,51,27,26,18,9,4
26552,Grand Lotto 6/55,2015-02-25,38707728.0,0,Wednesday,10,14,3,8,38,9
26570,Grand Lotto 6/55,2015-02-23,35138356.0,0,Monday,49,45,15,9,38,1
26587,Grand Lotto 6/55,2015-02-21,31511232.0,0,Saturday,20,46,5,32,40,34
26614,Grand Lotto 6/55,2015-02-18,30000000.0,0,Wednesday,6,39,17,50,54,24
26632,Grand Lotto 6/55,2015-02-16,30000000.0,0,Monday,42,54,22,15,11,49
26649,Grand Lotto 6/55,2015-02-14,30000000.0,0,Saturday,24,12,33,2,18,35
26676,Grand Lotto 6/55,2015-02-11,30000000.0,0,Wednesday,19,47,42,38,4,25
26694,Grand Lotto 6/55,2015-02-09,30000000.0,0,Monday,53,9,6,49,30,48
26711,Grand Lotto 6/55,2015-02-07,30000000.0,0,Saturday,45,11,24,15,2,3
26737,Grand Lotto 6/55,2015-02-04,30000000.0,0,Wednesday,54,36,43,41,30,42
26755,Grand Lotto 6/55,2015-02-02,149017432.0,1,Monday,34,15,27,4,3,39
26771,Grand Lotto 6/55,2015-01-31,140215884.0,0,Saturday,35,55,44,4,11,7
26797,Grand Lotto 6/55,2015-01-28,131487000.0,0,Wednesday,9,32,42,14,20,40
26815,Grand Lotto 6/55,2015-01-26,123280376.0,0,Monday,29,4,50,23,19,30
26831,Grand Lotto 6/55,2015-01-24,115493908.0,0,Saturday,21,38,28,27,44,2
26857,Grand Lotto 6/55,2015-01-21,107690524.0,0,Wednesday,46,12,21,23,39,52
26875,Grand Lotto 6/55,2015-01-19,100843048.0,0,Monday,26,13,47,17,28,16
26891,Grand Lotto 6/55,2015-01-17,95215676.0,0,Saturday,50,47,12,5,48,37
26917,Grand Lotto 6/55,2015-01-14,89539828.0,0,Wednesday,24,55,52,4,33,40
26935,Grand Lotto 6/55,2015-01-12,83955060.0,0,Monday,42,36,54,40,47,51
26951,Grand Lotto 6/55,2015-01-10,78709640.0,0,Saturday,45,18,34,49,35,20
26977,Grand Lotto 6/55,2015-01-07,73194872.0,0,Wednesday,40,53,32,28,7,5
26995,Grand Lotto 6/55,2015-01-05,68311452.0,0,Monday,9,55,5,14,27,31
27011,Grand Lotto 6/55,2015-01-03,63584012.0,0,Saturday,24,20,10,41,22,28
27028,Grand Lotto 6/55,2014-12-31,58788816.0,0,Wednesday,34,15,26,13,19,10
27046,Grand Lotto 6/55,2014-12-29,55805036.0,0,Monday,15,1,5,43,46,22
27062,Grand Lotto 6/55,2014-12-27,51329576.0,0,Saturday,30,44,31,37,34,23
27079,Grand Lotto 6/55,2014-12-24,46732492.0,0,Wednesday,8,30,14,38,11,4
27097,Grand Lotto 6/55,2014-12-22,44617136.0,0,Monday,52,38,55,54,39,26
27113,Grand Lotto 6/55,2014-12-20,40550940.0,0,Saturday,25,48,11,12,23,36
27139,Grand Lotto 6/55,2014-12-17,36423220.0,0,Wednesday,53,27,12,37,33,55
27157,Grand Lotto 6/55,2014-12-15,32943456.0,0,Monday,15,52,29,49,16,18
27173,Grand Lotto 6/55,2014-12-13,30000000.0,0,Saturday,10,11,44,52,53,39
27199,Grand Lotto 6/55,2014-12-10,30000000.0,0,Wednesday,38,53,39,18,9,45
27217,Grand Lotto 6/55,2014-12-08,30000000.0,0,Monday,27,23,9,28,43,41
27233,Grand Lotto 6/55,2014-12-06,30000000.0,0,Saturday,29,20,49,30,40,8
27259,Grand Lotto 6/55,2014-12-03,30000000.0,0,Wednesday,46,55,12,18,25,17
27277,Grand Lotto 6/55,2014-12-01,30000000.0,0,Monday,39,36,33,42,40,20
27293,Grand Lotto 6/55,2014-11-29,30000000.0,0,Saturday,32,5,18,39,48,47
27319,Grand Lotto 6/55,2014-11-26,30000000.0,0,Wednesday,30,54,26,9,34,47
27337,Grand Lotto 6/55,2014-11-24,70166400.0,1,Monday,8,27,26,11,6,29
27353,Grand Lotto 6/55,2014-11-22,65275132.0,0,Saturday,21,32,23,16,34,40
27379,Grand Lotto 6/55,2014-11-19,59824068.0,0,Wednesday,42,20,10,4,26,18
27397,Grand Lotto 6/55,2014-11-17,54974856.0,0,Monday,6,1,18,40,17,12
27413,Grand Lotto 6/55,2014-11-15,50197292.0,0,Saturday,36,52,54,42,3,20
27439,Grand Lotto 6/55,2014-11-12,45092356.0,0,Wednesday,37,38,44,6,17,39
27457,Grand Lotto 6/55,2014-11-10,40820688.0,0,Monday,54,43,19,53,18,12
27473,Grand Lotto 6/55,2014-11-08,36706916.0,0,Saturday,18,15,23,12,44,4
27499,Grand Lotto 6/55,2014-11-05,32968860.0,0,Wednesday,17,37,22,42,30,29
27517,Grand Lotto 6/55,2014-11-03,30000000.0,0,Monday,7,38,14,8,2,19
27533,Grand Lotto 6/55,2014-11-01,30000000.0,0,Saturday,48,29,47,30,2,21
27559,Grand Lotto 6/55,2014-10-29,30000000.0,0,Wednesday,34,43,39,54,14,51
27577,Grand Lotto 6/55,2014-10-27,30000000.0,0,Monday,21,15,39,49,31,46
27593,Grand Lotto 6/55,2014-10-25,30000000.0,0,Saturday,24,12,28,36,21,25
27619,Grand Lotto 6/55,2014-10-22,30000000.0,0,Wednesday,52,40,10,8,7,15
27637,Grand Lotto 6/55,2014-10-20,30000000.0,0,Monday,23,3,7,5,36,45
27653,Grand Lotto 6/55,2014-10-18,30000000.0,0,Saturday,28,20,27,35,5,3
27679,Grand Lotto 6/55,2014-10-15,30940932.0,2,Wednesday,13,1,22,16,39,19
27697,Grand Lotto 6/55,2014-10-13,30000000.0,0,Monday,41,54,50,33,43,55
27713,Grand Lotto 6/55,2014-10-11,30000000.0,0,Saturday,43,37,40,25,1,36
27739,Grand Lotto 6/55,2014-10-08,30000000.0,0,Wednesday,50,11,6,13,35,44
27757,Grand Lotto 6/55,2014-10-06,30000000.0,0,Monday,7,16,51,18,33,22
27773,Grand Lotto 6/55,2014-10-04,30000000.0,0,Saturday,27,24,42,51,23,43
27799,Grand Lotto 6/55,2014-10-01,30000000.0,0,Wednesday,53,7,27,6,38,33
27817,Grand Lotto 6/55,2014-09-29,30000000.0,0,Monday,30,24,49,54,43,51
27833,Grand Lotto 6/55,2014-09-27,294602336.0,1,Saturday,8,42,35,11,17,22
27859,Grand Lotto 6/55,2014-09-24,275994140.0,0,Wednesday,7,1,2,48,5,29
27877,Grand Lotto 6/55,2014-09-22,259421768.0,0,Monday,33,29,25,38,6,11
27893,Grand Lotto 6/55,2014-09-20,244663008.0,0,Saturday,26,50,42,37,30,33
27919,Grand Lotto 6/55,2014-09-17,228872872.0,0,Wednesday,17,2,50,48,14,45
27937,Grand Lotto 6/55,2014-09-15,213613604.0,0,Monday,17,48,54,44,15,28
27953,Grand Lotto 6/55,2014-09-13,200531700.0,0,Saturday,16,30,6,1,26,43
27979,Grand Lotto 6/55,2014-09-10,187671020.0,0,Wednesday,26,3,10,9,24,55
27997,Grand Lotto 6/55,2014-09-08,176607000.0,0,Monday,46,35,45,20,50,13
28013,Grand Lotto 6/55,2014-09-06,166197532.0,0,Saturday,33,9,25,40,22,5
28039,Grand Lotto 6/55,2014-09-03,154854988.0,0,Wednesday,37,31,1,53,45,7
28057,Grand Lotto 6/55,2014-09-01,145134416.0,0,Monday,37,19,6,13,28,25
28073,Grand Lotto 6/55,2014-08-30,135840996.0,0,Saturday,14,11,31,48,33,27
28099,Grand Lotto 6/55,2014-08-27,125662784.0,0,Wednesday,27,53,12,52,28,18
28117,Grand Lotto 6/55,2014-08-25,117137320.0,0,Monday,37,8,32,11,9,38
28133,Grand Lotto 6/55,2014-08-23,110076172.0,0,Saturday,44,21,7,39,34,14
28159,Grand Lotto 6/55,2014-08-20,102159736.0,0,Wednesday,26,48,20,47,22,49
28177,Grand Lotto 6/55,2014-08-18,95473108.0,0,Monday,43,38,31,11,20,45
28193,Grand Lotto 6/55,2014-08-16,88914404.0,0,Saturday,22,52,2,4,46,25
28219,Grand Lotto 6/55,2014-08-13,82809136.0,0,Wednesday,7,18,9,39,33,46
28237,Grand Lotto 6/55,2014-08-11,77495624.0,0,Monday,48,37,35,26,25,17
28253,Grand Lotto 6/55,2014-08-09,72299940.0,0,Saturday,13,29,51,33,11,31
28279,Grand Lotto 6/55,2014-08-06,66691104.0,0,Wednesday,7,3,27,44,51,38
28297,Grand Lotto 6/55,2014-08-04,61743280.0,0,Monday,24,51,41,54,14,27
28313,Grand Lotto 6/55,2014-08-02,57276188.0,0,Saturday,46,35,2,55,24,30
28339,Grand Lotto 6/55,2014-07-30,52090776.0,0,Wednesday,29,45,12,35,46,11
28357,Grand Lotto 6/55,2014-07-28,47701644.0,0,Monday,12,44,27,46,2,26
28373,Grand Lotto 6/55,2014-07-26,43599948.0,0,Saturday,16,18,6,34,40,20
28399,Grand Lotto 6/55,2014-07-23,39228264.0,0,Wednesday,37,22,4,39,10,38
28417,Grand Lotto 6/55,2014-07-21,35607052.0,0,Monday,43,6,37,15,4,24
28433,Grand Lotto 6/55,2014-07-19,31976108.0,0,Saturday,16,30,10,17,21,37
28459,Grand Lotto 6/55,2014-07-16,30000000.0,0,Wednesday,23,17,32,13,41,12
28477,Grand Lotto 6/55,2014-07-14,30000000.0,0,Monday,22,10,16,20,23,8
28493,Grand Lotto 6/55,2014-07-12,30000000.0,0,Saturday,30,11,52,9,5,2
28519,Grand Lotto 6/55,2014-07-09,30000000.0,0,Wednesday,25,55,32,31,6,52
28537,Grand Lotto 6/55,2014-07-07,30000000.0,0,Monday,20,52,24,3,14,36
28553,Grand Lotto 6/55,2014-07-05,30000000.0,0,Saturday,7,45,39,49,1,27
28579,Grand Lotto 6/55,2014-07-02,30000000.0,0,Wednesday,51,14,21,4,22,50
28597,Grand Lotto 6/55,2014-06-30,30000000.0,0,Monday,39,20,19,3,45,7
28613,Grand Lotto 6/55,2014-06-28,215867812.0,1,Saturday,4,52,55,38,46,8
28639,Grand Lotto 6/55,2014-06-25,201462604.0,0,Wednesday,26,4,25,33,38,18
28657,Grand Lotto 6/55,2014-06-23,189140508.0,0,Monday,35,48,2,11,29,46
28673,Grand Lotto 6/55,2014-06-21,178876580.0,0,Saturday,37,41,29,34,52,16
28699,Grand Lotto 6/55,2014-06-18,167654824.0,0,Wednesday,2,54,6,32,24,25
28717,Grand Lotto 6/55,2014-06-16,157907252.0,0,Monday,54,19,2,21,14,44
28733,Grand Lotto 6/55,2014-06-14,148772080.0,0,Saturday,12,17,37,48,43,34
28759,Grand Lotto 6/55,2014-06-11,138443164.0,0,Wednesday,16,12,9,54,27,30
28777,Grand Lotto 6/55,2014-06-09,130092424.0,0,Monday,28,49,33,4,11,14
28793,Grand Lotto 6/55,2014-06-07,121797324.0,0,Saturday,33,3,8,20,36,17
28819,Grand Lotto 6/55,2014-06-04,112847496.0,0,Wednesday,11,28,8,33,24,14
28837,Grand Lotto 6/55,2014-06-02,105863504.0,0,Monday,11,54,18,44,9,36
28853,Grand Lotto 6/55,2014-05-31,99471992.0,0,Saturday,7,46,22,40,12,38
28879,Grand Lotto 6/55,2014-05-28,92698640.0,0,Wednesday,7,34,5,48,51,6
28897,Grand Lotto 6/55,2014-05-26,87079576.0,0,Monday,39,49,14,20,29,23
28913,Grand Lotto 6/55,2014-05-24,81835376.0,0,Saturday,39,54,48,34,17,4
28939,Grand Lotto 6/55,2014-05-21,76271880.0,0,Wednesday,54,23,9,52,32,17
28957,Grand Lotto 6/55,2014-05-19,71752652.0,0,Monday,46,45,32,23,37,47
28973,Grand Lotto 6/55,2014-05-17,67277520.0,0,Saturday,16,42,29,24,27,12
28999,Grand Lotto 6/55,2014-05-14,62268852.0,0,Wednesday,50,45,14,36,52,48
29017,Grand Lotto 6/55,2014-05-12,57983704.0,0,Monday,53,27,14,8,2,54
29033,Grand Lotto 6/55,2014-05-10,53671700.0,0,Saturday,44,40,45,25,21,55
29059,Grand Lotto 6/55,2014-05-07,48813784.0,0,Wednesday,53,21,30,15,14,31
29077,Grand Lotto 6/55,2014-05-05,44574496.0,0,Monday,16,34,26,42,6,52
29093,Grand Lotto 6/55,2014-05-03,40312652.0,0,Saturday,42,2,9,38,45,34
29119,Grand Lotto 6/55,2014-04-30,35940004.0,0,Wednesday,13,51,50,9,15,40
29137,Grand Lotto 6/55,2014-04-28,31955676.0,0,Monday,20,21,30,48,16,44
29153,Grand Lotto 6/55,2014-04-26,30000000.0,0,Saturday,36,50,52,45,14,44
29179,Grand Lotto 6/55,2014-04-23,30000000.0,0,Wednesday,40,39,35,36,29,55
29197,Grand Lotto 6/55,2014-04-21,30000000.0,0,Monday,36,46,52,47,45,43
29206,Grand Lotto 6/55,2014-04-16,30000000.0,0,Wednesday,28,41,12,29,11,1
29224,Grand Lotto 6/55,2014-04-14,30000000.0,0,Monday,2,24,6,17,11,14
29240,Grand Lotto 6/55,2014-04-12,30000000.0,0,Saturday,16,13,30,41,44,46
29266,Grand Lotto 6/55,2014-04-09,30000000.0,0,Wednesday,52,15,25,55,23,31
29284,Grand Lotto 6/55,2014-04-07,249841572.0,1,Monday,39,21,42,28,5,27
29300,Grand Lotto 6/55,2014-04-05,232900056.0,0,Saturday,52,34,29,14,38,5
29326,Grand Lotto 6/55,2014-04-02,214330176.0,0,Wednesday,33,3,35,31,19,38
29344,Grand Lotto 6/55,2014-03-31,198654120.0,0,Monday,5,44,29,30,48,20
29360,Grand Lotto 6/55,2014-03-29,186710092.0,0,Saturday,40,41,24,9,34,21
29386,Grand Lotto 6/55,2014-03-26,173900180.0,0,Wednesday,18,53,38,9,14,23
29404,Grand Lotto 6/55,2014-03-24,163390440.0,0,Monday,43,31,33,4,7,42
29420,Grand Lotto 6/55,2014-03-22,153506348.0,0,Saturday,36,6,21,30,11,25
29446,Grand Lotto 6/55,2014-03-19,142359672.0,0,Wednesday,47,3,50,43,20,51
29464,Grand Lotto 6/55,2014-03-17,132512236.0,0,Monday,8,29,17,51,26,32
29480,Grand Lotto 6/55,2014-03-15,122841888.0,0,Saturday,46,40,55,32,2,3
29506,Grand Lotto 6/55,2014-03-12,113048964.0,0,Wednesday,8,44,1,54,30,5
29524,Grand Lotto 6/55,2014-03-10,104934552.0,0,Monday,33,51,42,27,32,43
29540,Grand Lotto 6/55,2014-03-08,97142892.0,0,Saturday,11,21,7,20,54,26
29566,Grand Lotto 6/55,2014-03-05,90400824.0,0,Wednesday,26,34,36,27,45,39
29584,Grand Lotto 6/55,2014-03-03,84472340.0,0,Monday,42,47,43,48,52,17
29600,Grand Lotto 6/55,2014-03-01,78663292.0,0,Saturday,55,21,37,48,14,47
29626,Grand Lotto 6/55,2014-02-26,72648656.0,0,Wednesday,54,17,28,55,23,5
29644,Grand Lotto 6/55,2014-02-24,67463252.0,0,Monday,3,27,52,2,26,43
29660,Grand Lotto 6/55,2014-02-22,62402176.0,0,Saturday,8,51,11,48,34,10
29686,Grand Lotto 6/55,2014-02-19,56930340.0,0,Wednesday,18,23,9,7,14,13
29704,Grand Lotto 6/55,2014-02-17,51945960.0,0,Monday,45,21,39,16,24,27
29720,Grand Lotto 6/55,2014-02-15,46996680.0,0,Saturday,8,3,19,13,42,1
29746,Grand Lotto 6/55,2014-02-12,41837000.0,0,Wednesday,16,46,3,52,51,15
29764,Grand Lotto 6/55,2014-02-10,37535824.0,0,Monday,23,49,9,48,46,45
29780,Grand Lotto 6/55,2014-02-08,33218876.0,0,Saturday,8,51,9,49,15,26
29806,Grand Lotto 6/55,2014-02-05,30000000.0,0,Wednesday,20,42,33,13,3,4
29824,Grand Lotto 6/55,2014-02-03,30000000.0,0,Monday,49,37,22,27,35,44
29840,Grand Lotto 6/55,2014-02-01,30000000.0,0,Saturday,25,9,6,50,32,48
29866,Grand Lotto 6/55,2014-01-29,30000000.0,0,Wednesday,51,25,50,17,45,32
29884,Grand Lotto 6/55,2014-01-27,30000000.0,0,Monday,54,32,47,14,46,53
29900,Grand Lotto 6/55,2014-01-25,30000000.0,0,Saturday,50,41,47,9,35,5
29926,Grand Lotto 6/55,2014-01-22,30000000.0,0,Wednesday,19,23,53,4,16,30
29944,Grand Lotto 6/55,2014-01-20,155401636.0,1,Monday,2,38,32,19,8,3
29960,Grand Lotto 6/55,2014-01-18,142536532.0,0,Saturday,27,8,48,9,46,45
29986,Grand Lotto 6/55,2014-01-15,129504636.0,0,Wednesday,38,21,3,22,50,28
30004,Grand Lotto 6/55,2014-01-13,120138412.0,0,Monday,39,4,38,19,42,13
30020,Grand Lotto 6/55,2014-01-11,111873488.0,0,Saturday,8,24,30,52,27,6
30046,Grand Lotto 6/55,2014-01-08,102924972.0,0,Wednesday,22,43,8,54,20,40
30064,Grand Lotto 6/55,2014-01-06,95019892.0,0,Monday,9,2,47,29,12,55
30080,Grand Lotto 6/55,2014-01-04,88354360.0,0,Saturday,32,10,18,3,38,31
30115,Grand Lotto 6/55,2013-12-30,81386628.0,0,Monday,38,15,34,29,8,41
30131,Grand Lotto 6/55,2013-12-28,75201916.0,0,Saturday,35,42,9,15,39,36
30166,Grand Lotto 6/55,2013-12-23,68715792.0,0,Monday,40,24,8,48,35,9
30182,Grand Lotto 6/55,2013-12-21,63430208.0,0,Saturday,9,49,14,3,23,35
30208,Grand Lotto 6/55,2013-12-18,58057792.0,0,Wednesday,7,20,40,1,31,21
30226,Grand Lotto 6/55,2013-12-16,53271756.0,0,Monday,11,55,53,16,39,17
30242,Grand Lotto 6/55,2013-12-14,48518244.0,0,Saturday,8,10,29,6,51,35
30268,Grand Lotto 6/55,2013-12-11,43451732.0,0,Wednesday,35,41,18,54,31,39
30286,Grand Lotto 6/55,2013-12-09,39196312.0,0,Monday,17,4,51,18,40,50
30302,Grand Lotto 6/55,2013-12-07,35101912.0,0,Saturday,41,14,27,13,2,35
30328,Grand Lotto 6/55,2013-12-04,30602056.0,0,Wednesday,54,27,3,11,28,2
30346,Grand Lotto 6/55,2013-12-02,30000000.0,0,Monday,43,42,15,21,55,29
30362,Grand Lotto 6/55,2013-11-30,30000000.0,0,Saturday,24,35,40,3,20,48
30388,Grand Lotto 6/55,2013-11-27,30000000.0,0,Wednesday,43,28,4,17,36,9
30406,Grand Lotto 6/55,2013-11-25,30000000.0,0,Monday,47,39,10,43,16,51
30422,Grand Lotto 6/55,2013-11-23,30000000.0,0,Saturday,32,46,28,38,48,21
30448,Grand Lotto 6/55,2013-11-20,30000000.0,0,Wednesday,4,54,14,53,36,50
30466,Grand Lotto 6/55,2013-11-18,30000000.0,0,Monday,21,25,13,50,26,4
30482,Grand Lotto 6/55,2013-11-16,30000000.0,1,Saturday,17,53,47,35,7,27
30508,Grand Lotto 6/55,2013-11-13,30000000.0,0,Wednesday,38,20,4,28,47,22
30526,Grand Lotto 6/55,2013-11-11,30000000.0,0,Monday,50,21,43,52,19,2
30542,Grand Lotto 6/55,2013-11-09,30000000.0,0,Saturday,18,1,39,47,3,55
30568,Grand Lotto 6/55,2013-11-06,30000000.0,0,Wednesday,1,23,32,41,28,17
30586,Grand Lotto 6/55,2013-11-04,148271384.0,1,Monday,26,47,50,48,28,55
30602,Grand Lotto 6/55,2013-11-02,139078576.0,0,Saturday,6,34,38,20,49,13
30628,Grand Lotto 6/55,2013-10-30,130819492.0,0,Wednesday,23,24,47,43,53,7
30646,Grand Lotto 6/55,2013-10-28,122614000.0,0,Monday,10,36,48,41,40,23
30662,Grand Lotto 6/55,2013-10-26,116061952.0,0,Saturday,46,2,4,30,22,33
30688,Grand Lotto 6/55,2013-10-23,107562996.0,0,Wednesday,26,6,37,34,28,40
30706,Grand Lotto 6/55,2013-10-21,100308308.0,0,Monday,16,54,29,15,44,43
30722,Grand Lotto 6/55,2013-10-19,93848752.0,0,Saturday,15,38,26,21,18,39
30748,Grand Lotto 6/55,2013-10-16,87253016.0,0,Wednesday,14,45,31,4,47,49
30766,Grand Lotto 6/55,2013-10-14,81711976.0,0,Monday,17,51,14,55,32,7
30782,Grand Lotto 6/55,2013-10-12,76073276.0,0,Saturday,11,48,1,13,10,42
30808,Grand Lotto 6/55,2013-10-09,70189648.0,0,Wednesday,51,9,42,27,5,31
30826,Grand Lotto 6/55,2013-10-07,64894712.0,0,Monday,53,1,37,14,38,7
30842,Grand Lotto 6/55,2013-10-05,59801960.0,0,Saturday,17,18,7,47,3,31
30868,Grand Lotto 6/55,2013-10-02,55085640.0,0,Wednesday,22,7,9,21,13,18
30886,Grand Lotto 6/55,2013-09-30,50386024.0,0,Monday,4,41,46,19,17,52
30902,Grand Lotto 6/55,2013-09-28,46149984.0,0,Saturday,50,44,20,31,26,45
30928,Grand Lotto 6/55,2013-09-25,42188180.0,0,Wednesday,28,18,29,39,45,15
30946,Grand Lotto 6/55,2013-09-23,38213856.0,0,Monday,11,21,14,24,28,30
